-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2015 through 12/01/2025 in LST
Location: latitude  -6.3076   longitude 106.1055 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 240.23 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
PS              MERRA-2 Surface Pressure (kPa) 
-END HEADER-
YEAR,MO,DY,PRECTOTCORR,T2M,T2M_MAX,T2M_MIN,QV2M,RH2M,WS10M,PS
2017,10,11,6.81,26.29,29.45,23.72,18.61,85.52,1.51,98.08
2017,10,12,5.2,26.4,30.3,23.5,18.5,84.82,1.46,98.16
2017,10,13,4.23,26.2,30.38,23.61,18.5,85.74,3.22,98.19
2017,10,14,4.07,26.34,30.62,23.78,18.01,83.1,3.77,98.18
2017,10,15,0.24,26.37,31.18,22.76,17.64,81.5,3.65,98.2
2017,10,16,2.5,25.27,28.28,23.41,17.65,86.29,4.08,98.3
2017,10,17,1.9,25.82,29.72,22.94,17.75,84.34,2.92,98.29
2017,10,18,17.57,25.93,29.6,23.5,18.37,86.38,3.3,98.3
2017,10,19,15.65,26.1,30.13,23.58,18.42,85.98,3.01,98.37
2017,10,20,32.27,25.59,28.48,23.75,18.43,88.31,2.88,98.49
2017,10,21,11.08,26.32,30.46,23.7,18.47,85.21,2.2,98.47
2017,10,22,2.83,26.32,29.93,23.66,18.11,83.49,2.91,98.42
2017,10,23,8.69,25.75,29.5,23.17,17.79,84.78,3.33,98.45
2017,10,24,3.72,25.57,30.2,22.55,17.2,83.43,3.68,98.54
2017,10,25,6.45,25.93,30.44,22.33,17.91,84.85,2.75,98.48
2017,10,26,16.74,25.26,27.51,24.07,18.62,90.8,4.02,98.45
2017,10,27,3.91,25.81,29.11,23.79,18.41,87.1,2.79,98.29
2017,10,28,20.09,25.32,26.87,24.04,18.95,91.78,2.68,98.27
2017,10,29,9.08,25.47,27.86,23.86,18.24,87.92,1.62,98.33
2017,10,30,3.07,25.93,29.69,23.17,17.69,83.48,1.72,98.28
2017,10,31,2.15,26.02,30.37,23.03,17.49,82.43,2.57,98.21
2017,11,1,0.09,25.76,31.05,22.13,16.57,79.93,3.0,98.18
2017,11,2,0.23,26.2,31.09,22.21,17.62,82.18,2.15,98.1
2017,11,3,0.72,26.96,31.68,23.28,17.99,80.29,2.07,98.03
2017,11,4,4.72,26.6,30.89,23.64,18.41,83.56,3.33,98.04
2017,11,5,4.44,26.59,30.3,24.01,18.29,83.0,2.77,98.06
2017,11,6,11.67,26.56,30.67,23.11,18.52,84.13,1.53,98.06
2017,11,7,18.13,25.89,28.67,24.21,18.83,88.27,2.93,98.11
2017,11,8,4.02,26.57,30.32,23.24,17.92,81.36,1.04,98.11
2017,11,9,17.85,25.75,28.56,23.79,18.14,85.92,1.59,98.12
2017,11,10,7.59,25.71,28.61,23.34,17.66,84.0,0.81,98.19
2017,11,11,18.86,25.85,29.04,23.65,18.52,87.36,2.44,98.24
2017,11,12,9.42,26.07,29.74,23.65,18.33,85.58,3.11,98.19
2017,11,13,15.86,25.07,27.66,23.14,17.31,85.51,2.31,98.17
2017,11,14,17.74,25.99,29.61,23.08,18.16,85.08,1.82,98.19
2017,11,15,4.63,25.78,29.17,23.32,18.06,85.75,2.68,98.22
2017,11,16,18.97,26.25,30.57,22.83,17.98,83.47,2.08,98.18
2017,11,17,27.22,25.61,28.87,23.09,18.23,87.14,2.56,98.15
2017,11,18,14.06,25.52,28.92,22.9,17.88,86.06,1.77,98.13
2017,11,19,14.47,25.16,27.45,23.46,18.04,88.4,2.9,98.19
2017,11,20,2.02,25.19,28.93,22.87,17.27,84.99,3.24,98.24
2017,11,21,6.03,25.49,29.38,22.75,17.61,84.96,2.64,98.15
2017,11,22,2.58,25.1,27.54,23.17,18.22,89.29,2.57,98.02
2017,11,23,0.38,26.08,29.72,23.68,18.29,85.09,3.95,98.01
2017,11,24,0.17,25.98,29.87,22.87,18.06,84.7,3.83,98.1
2017,11,25,2.04,25.87,29.17,23.61,18.42,86.72,4.14,98.15
2017,11,26,12.6,25.61,27.8,24.0,19.0,90.42,4.67,98.13
2017,11,27,22.41,25.91,28.07,24.52,19.3,90.13,5.23,98.03
2017,11,28,21.15,25.05,27.13,23.54,18.46,90.74,3.52,98.09
2017,11,29,14.55,25.8,28.65,23.53,18.6,87.78,2.88,98.07
2017,11,30,27.96,25.32,27.07,23.69,18.75,90.55,5.36,97.98
2017,12,1,5.06,25.37,27.47,23.86,18.68,90.02,5.76,98.04
2017,12,2,0.83,25.5,28.72,23.33,18.19,87.42,4.75,98.09
2017,12,3,1.3,25.64,29.23,22.92,18.26,87.08,3.71,98.09
2017,12,4,2.17,25.25,28.0,23.24,18.37,89.41,3.56,98.11
2017,12,5,0.16,25.34,28.4,23.15,17.79,86.39,3.36,98.15
2017,12,6,0.38,25.98,30.24,22.78,17.74,83.42,3.15,98.17
2017,12,7,3.19,26.23,30.21,23.11,18.17,84.13,2.58,98.19
2017,12,8,22.75,25.1,27.07,23.73,18.45,90.63,2.86,98.33
2017,12,9,10.42,25.54,28.55,23.09,18.21,87.36,3.18,98.36
2017,12,10,4.88,25.46,27.99,23.84,18.35,88.51,3.22,98.43
2017,12,11,26.5,25.16,28.03,23.24,18.02,88.61,2.37,98.45
2017,12,12,11.1,25.04,28.08,23.0,17.81,88.24,3.07,98.45
2017,12,13,14.05,24.31,26.97,22.5,17.14,88.6,3.7,98.48
2017,12,14,0.54,24.94,28.43,22.16,17.15,85.58,2.44,98.38
2017,12,15,4.85,24.9,27.67,22.77,17.85,88.94,3.0,98.35
2017,12,16,10.84,24.55,26.85,23.11,17.43,88.64,2.71,98.42
2017,12,17,12.82,24.37,26.4,22.61,17.41,89.47,3.31,98.46
2017,12,18,10.48,24.71,26.72,22.77,17.3,87.22,2.21,98.44
2017,12,19,36.91,24.65,26.38,23.16,18.11,91.22,2.23,98.32
2017,12,20,11.98,25.23,27.53,23.42,18.28,89.16,2.65,98.32
2017,12,21,15.23,25.2,27.74,23.55,18.39,89.87,4.27,98.26
2017,12,22,3.74,24.88,27.29,23.07,17.98,89.5,3.26,98.2
2017,12,23,0.93,25.21,28.69,22.72,17.6,86.12,3.47,98.1
2017,12,24,0.18,25.23,29.03,22.69,17.47,85.43,3.71,98.05
2017,12,25,0.01,25.29,29.13,22.33,17.41,85.07,4.37,98.03
2017,12,26,0.11,25.35,28.91,22.23,17.82,86.6,3.68,98.09
2017,12,27,1.61,25.45,28.33,23.22,17.98,86.74,3.6,98.19
2017,12,28,0.15,25.69,29.48,22.83,17.37,82.91,2.6,98.17
2017,12,29,1.54,26.29,30.32,22.8,17.66,81.4,1.44,98.17
2017,12,30,8.96,26.09,29.43,23.72,17.76,82.88,1.91,98.2
2017,12,31,6.62,25.91,29.55,23.43,18.34,86.13,2.87,98.1
2018,1,1,1.54,25.73,29.51,23.0,18.08,85.97,3.14,98.01
2018,1,2,2.31,25.59,28.54,23.46,18.1,86.51,3.1,98.04
2018,1,3,1.68,26.14,29.94,23.25,18.21,84.52,2.53,98.05
2018,1,4,9.28,25.29,27.43,23.91,18.53,89.96,2.97,98.19
2018,1,5,11.12,25.07,27.8,23.37,18.03,88.84,3.62,98.23
2018,1,6,2.25,25.0,28.0,23.09,17.55,87.08,3.63,98.23
2018,1,7,1.76,25.18,28.57,22.83,17.32,85.18,3.13,98.28
2018,1,8,4.02,25.38,28.45,23.01,17.8,86.27,3.05,98.25
2018,1,9,5.86,25.2,27.87,23.03,17.99,88.09,1.91,98.32
2018,1,10,3.16,25.43,28.41,23.73,17.88,86.63,3.42,98.37
2018,1,11,3.17,24.97,28.17,22.89,17.06,85.09,4.73,98.38
2018,1,12,3.93,24.82,27.3,22.9,17.2,86.25,3.79,98.27
2018,1,13,8.48,24.92,27.5,22.8,16.85,84.08,4.8,98.22
2018,1,14,8.57,24.81,27.82,22.59,17.14,86.06,4.47,98.25
2018,1,15,8.36,25.01,28.06,23.07,17.41,86.3,4.75,98.17
2018,1,16,9.69,24.34,26.66,22.7,16.95,87.26,4.19,98.13
2018,1,17,2.59,25.08,28.48,22.33,17.51,86.4,3.65,98.08
2018,1,18,11.53,25.09,27.67,22.97,17.79,87.58,3.41,98.12
2018,1,19,11.55,24.78,27.41,23.14,17.75,88.94,4.68,98.16
2018,1,20,8.99,25.02,27.51,23.64,18.09,89.28,5.14,98.12
2018,1,21,5.96,24.89,26.9,23.52,18.21,90.32,4.72,98.01
2018,1,22,7.62,24.78,26.58,23.64,18.04,90.05,4.93,97.97
2018,1,23,9.24,25.17,27.18,23.6,18.52,90.34,3.64,97.96
2018,1,24,9.01,25.22,27.64,23.7,18.84,91.53,4.0,97.92
2018,1,25,9.66,24.96,26.99,23.13,18.42,90.86,4.65,97.94
2018,1,26,10.06,25.01,26.72,24.0,18.47,90.81,5.59,97.94
2018,1,27,3.93,25.3,27.86,23.49,18.31,88.75,5.3,98.0
2018,1,28,10.45,25.08,27.01,23.92,18.62,91.28,5.51,98.04
2018,1,29,8.84,24.81,26.84,23.58,18.3,91.32,4.97,98.18
2018,1,30,13.92,25.26,27.65,23.48,18.63,90.52,5.07,98.17
2018,1,31,6.27,25.44,27.64,23.69,19.04,91.48,3.62,98.17
2018,2,1,14.89,25.33,27.59,23.93,18.68,90.46,3.53,98.24
2018,2,2,13.76,25.49,28.34,23.66,18.48,88.94,3.26,98.29
2018,2,3,22.03,25.0,27.12,23.16,17.83,88.24,2.78,98.31
2018,2,4,35.13,25.14,27.41,23.16,18.2,89.17,2.73,98.31
2018,2,5,56.91,24.49,26.86,23.14,17.87,91.04,2.62,98.44
2018,2,6,15.99,24.84,27.64,22.57,17.4,87.02,2.17,98.46
2018,2,7,23.25,24.59,27.34,22.55,17.72,89.83,2.73,98.33
2018,2,8,16.01,24.44,26.51,23.03,17.87,91.33,3.02,98.3
2018,2,9,7.23,24.89,27.69,22.79,17.94,89.43,3.05,98.3
2018,2,10,3.49,25.18,28.27,22.84,17.97,88.12,2.8,98.33
2018,2,11,6.21,24.95,27.37,22.78,18.08,89.7,2.82,98.35
2018,2,12,9.55,24.4,26.16,22.94,17.56,90.2,2.91,98.51
2018,2,13,8.37,24.75,27.52,22.67,17.65,88.94,3.05,98.59
2018,2,14,10.14,24.88,27.02,23.09,17.95,89.66,2.6,98.55
2018,2,15,40.3,24.47,26.61,22.24,17.62,90.16,3.59,98.59
2018,2,16,3.64,24.63,27.88,21.63,17.42,88.25,3.5,98.42
2018,2,17,3.77,24.98,27.53,22.93,18.1,89.59,3.26,98.3
2018,2,18,5.15,24.76,27.37,22.53,17.82,89.43,2.84,98.27
2018,2,19,9.46,25.29,28.45,22.83,18.34,89.14,2.89,98.2
2018,2,20,6.78,25.14,28.05,23.1,18.13,88.89,2.87,98.22
2018,2,21,5.87,25.38,28.33,23.12,18.11,87.44,2.45,98.08
2018,2,22,4.08,25.46,28.88,22.75,17.37,83.91,1.94,98.09
2018,2,23,4.57,25.35,28.98,22.63,17.98,87.24,2.5,98.2
2018,2,24,7.93,25.19,28.04,23.18,17.94,87.93,2.15,98.35
2018,2,25,10.13,25.57,28.25,23.76,17.68,84.63,1.39,98.26
2018,2,26,33.83,25.36,27.58,23.57,17.69,85.6,1.16,98.23
2018,2,27,10.16,25.92,28.99,23.45,18.06,84.65,1.43,98.2
2018,2,28,15.81,25.62,28.49,23.29,18.05,86.12,1.4,98.17
2018,3,1,11.66,25.7,28.58,23.61,18.07,85.92,1.48,98.17
2018,3,2,2.41,25.63,28.81,23.17,18.16,86.59,2.11,98.13
2018,3,3,17.2,26.1,29.52,23.12,18.43,85.56,1.57,98.05
2018,3,4,13.33,26.41,29.57,23.93,18.7,85.15,1.12,98.12
2018,3,5,28.03,25.42,27.43,23.87,17.95,86.32,1.63,98.21
2018,3,6,5.72,25.77,28.92,23.67,17.78,83.89,1.87,98.21
2018,3,7,8.12,25.14,27.7,23.46,18.57,90.92,2.78,98.2
2018,3,8,4.69,25.12,27.83,23.07,18.13,88.98,2.07,98.18
2018,3,9,9.3,25.43,28.46,23.02,17.91,86.33,2.07,98.15
2018,3,10,7.66,25.69,28.37,23.56,18.13,86.01,1.76,98.19
2018,3,11,10.63,25.95,29.39,23.42,18.39,86.09,2.29,98.25
2018,3,12,37.48,25.48,28.33,23.65,18.65,89.65,3.01,98.25
2018,3,13,4.63,25.88,29.62,22.96,17.18,81.37,1.43,98.29
2018,3,14,3.54,25.82,29.22,23.02,17.45,82.23,1.76,98.34
2018,3,15,1.38,25.75,29.79,22.62,17.49,83.36,2.95,98.34
2018,3,16,4.0,26.14,30.16,22.99,18.04,83.99,1.91,98.27
2018,3,17,18.37,25.37,28.23,23.45,18.08,87.6,2.15,98.3
2018,3,18,5.1,26.05,30.05,22.58,17.08,80.22,1.67,98.3
2018,3,19,10.45,26.06,29.38,23.82,18.04,84.11,1.37,98.31
2018,3,20,11.62,26.07,30.27,23.16,18.39,85.89,2.44,98.21
2018,3,21,21.94,25.01,27.22,23.55,18.46,90.98,4.4,98.14
2018,3,22,11.06,25.2,27.66,22.98,17.61,86.09,3.18,98.12
2018,3,23,3.1,25.67,29.29,23.35,17.12,81.73,2.02,98.19
2018,3,24,9.53,25.35,29.29,22.74,17.87,87.01,3.37,98.35
2018,3,25,9.52,25.16,28.02,23.36,18.19,89.38,4.44,98.44
2018,3,26,4.88,24.57,27.59,22.56,17.42,88.65,3.43,98.43
2018,3,27,6.34,24.9,28.92,21.69,17.09,85.45,2.92,98.38
2018,3,28,1.62,25.46,29.18,22.65,17.76,85.97,2.82,98.37
2018,3,29,1.24,25.72,29.92,22.84,17.73,84.73,3.43,98.29
2018,3,30,0.6,25.78,30.23,22.41,17.84,84.85,3.11,98.21
2018,3,31,2.93,25.34,28.06,23.4,18.29,88.78,3.46,98.24
2018,4,1,4.75,25.67,28.87,23.22,18.38,87.54,3.46,98.18
2018,4,2,10.83,25.41,28.5,23.25,18.47,89.2,2.41,98.23
2018,4,3,19.79,25.63,28.25,23.54,18.08,86.29,1.6,98.31
2018,4,4,10.7,26.15,29.55,23.12,18.1,83.95,1.24,98.2
2018,4,5,18.23,26.88,30.6,23.99,18.86,83.69,1.0,98.06
2018,4,6,59.87,26.45,29.67,23.98,19.28,87.65,1.64,98.11
2018,4,7,13.13,26.54,30.5,23.72,18.6,84.59,2.04,98.2
2018,4,8,12.21,25.42,28.4,23.55,18.69,90.19,2.98,98.25
2018,4,9,11.35,25.5,28.92,22.83,18.18,87.66,2.42,98.33
2018,4,10,2.47,26.03,30.2,22.8,17.91,84.05,1.86,98.27
2018,4,11,0.36,25.69,28.59,23.01,18.44,87.69,1.82,98.18
2018,4,12,0.17,26.3,30.1,22.97,18.31,84.64,2.27,98.19
2018,4,13,1.89,26.96,31.24,23.4,19.05,84.47,1.68,98.15
2018,4,14,7.63,26.85,29.97,24.83,19.71,87.4,1.34,98.07
2018,4,15,10.25,26.48,29.26,24.56,19.43,88.04,1.55,98.09
2018,4,16,2.78,27.03,31.25,24.3,18.19,80.61,1.14,98.22
2018,4,17,4.17,26.41,30.38,23.56,18.67,85.34,1.37,98.3
2018,4,18,4.3,26.83,30.4,24.0,18.65,83.2,1.32,98.26
2018,4,19,4.71,26.6,29.53,24.77,18.87,84.8,0.98,98.13
2018,4,20,10.92,26.57,30.01,24.27,18.51,83.8,1.72,98.16
2018,4,21,4.25,26.2,28.65,24.59,18.84,86.63,1.5,98.19
2018,4,22,2.7,26.81,30.77,23.99,18.62,83.05,1.12,98.14
2018,4,23,37.63,25.24,26.4,23.75,19.59,94.97,2.02,98.13
2018,4,24,3.39,25.71,28.88,23.29,18.44,87.59,1.95,98.2
2018,4,25,17.43,25.64,28.7,23.61,18.42,87.86,1.91,98.21
2018,4,26,6.09,25.76,28.98,23.4,18.75,88.79,2.92,98.18
2018,4,27,5.26,25.86,29.47,23.13,18.81,88.67,3.52,98.32
2018,4,28,11.34,26.12,29.3,23.56,18.63,86.63,1.61,98.4
2018,4,29,2.31,26.43,30.66,22.88,18.38,84.05,2.24,98.32
2018,4,30,0.63,26.21,30.64,22.78,17.73,82.65,2.47,98.32
2018,5,1,0.4,25.91,30.68,21.52,16.91,80.57,2.0,98.4
2018,5,2,0.66,26.22,30.74,22.43,17.1,79.83,1.97,98.43
2018,5,3,1.27,26.37,30.62,22.79,17.37,80.04,1.56,98.4
2018,5,4,3.54,26.58,30.57,23.5,17.81,81.0,1.04,98.41
2018,5,5,1.86,26.75,30.83,23.89,18.41,82.94,1.52,98.44
2018,5,6,1.21,26.74,31.26,23.4,17.92,81.33,2.31,98.45
2018,5,7,1.43,26.46,31.06,22.72,17.82,82.04,2.46,98.38
2018,5,8,2.36,26.52,31.25,22.14,18.0,82.52,1.71,98.34
2018,5,9,2.21,26.49,30.9,23.56,17.61,81.24,2.04,98.35
2018,5,10,1.72,26.04,30.66,21.96,17.34,81.92,2.37,98.4
2018,5,11,0.94,26.33,30.97,22.38,17.47,80.9,2.09,98.31
2018,5,12,0.12,26.56,31.54,22.35,17.7,81.27,1.84,98.29
2018,5,13,0.13,26.81,30.91,23.98,18.05,81.1,1.38,98.25
2018,5,14,0.08,26.97,31.42,23.17,17.98,80.27,1.7,98.21
2018,5,15,0.75,26.97,31.0,24.04,18.36,81.51,1.68,98.16
2018,5,16,3.02,26.48,30.14,23.7,18.77,85.41,2.34,98.1
2018,5,17,3.7,25.75,28.35,24.12,19.15,90.35,1.92,98.08
2018,5,18,8.89,26.2,30.01,23.36,18.72,86.51,2.19,98.03
2018,5,19,8.58,26.04,29.38,23.64,18.22,85.05,1.49,98.06
2018,5,20,8.9,26.04,29.53,23.26,18.48,86.26,1.86,98.1
2018,5,21,4.11,26.21,29.89,23.56,18.61,86.01,1.94,98.13
2018,5,22,4.63,26.34,30.08,23.45,18.87,86.63,2.19,98.13
2018,5,23,15.95,25.97,28.85,24.02,18.93,88.54,2.42,98.18
2018,5,24,3.13,25.74,28.88,23.73,18.69,88.59,2.48,98.17
2018,5,25,2.62,26.33,30.41,23.13,18.36,84.54,1.61,98.12
2018,5,26,3.52,26.3,29.73,23.8,19.33,88.61,1.69,98.15
2018,5,27,5.3,26.16,28.49,24.65,18.91,87.34,1.32,98.24
2018,5,28,6.43,26.56,30.14,24.13,18.41,83.55,1.08,98.29
2018,5,29,0.25,26.62,30.84,23.08,18.0,81.58,1.14,98.25
2018,5,30,0.23,26.49,30.59,23.51,18.05,82.58,1.58,98.29
2018,5,31,3.97,25.78,30.1,22.6,17.91,85.43,2.75,98.34
2018,6,1,0.48,24.82,29.58,21.55,16.62,84.34,3.04,98.33
2018,6,2,0.19,25.2,29.39,21.56,17.45,85.85,2.03,98.28
2018,6,3,0.35,26.17,30.41,22.67,17.78,82.87,1.8,98.22
2018,6,4,0.78,26.3,30.66,22.71,18.21,84.14,1.61,98.2
2018,6,5,1.21,26.76,30.64,23.85,18.68,83.89,0.87,98.31
2018,6,6,1.05,26.63,30.26,24.13,18.8,85.0,1.1,98.35
2018,6,7,1.26,26.4,30.25,23.78,18.9,86.52,1.4,98.31
2018,6,8,4.91,25.86,28.89,23.95,18.38,86.66,1.94,98.32
2018,6,9,1.16,26.44,30.81,23.09,18.32,83.94,1.46,98.33
2018,6,10,0.82,26.51,29.75,24.34,18.3,83.31,1.28,98.47
2018,6,11,1.03,26.48,30.46,23.49,18.03,82.63,1.62,98.47
2018,6,12,3.28,26.41,29.34,24.47,18.71,85.48,1.79,98.38
2018,6,13,1.93,26.49,30.61,23.62,18.21,83.28,2.1,98.34
2018,6,14,0.52,26.33,30.64,23.06,17.71,81.9,2.19,98.35
2018,6,15,5.33,25.88,30.16,22.67,17.53,83.0,1.89,98.4
2018,6,16,0.25,26.15,30.51,22.99,17.46,81.66,1.5,98.32
2018,6,17,0.93,26.39,30.72,23.18,17.77,81.99,1.83,98.28
2018,6,18,0.54,26.17,30.75,23.04,17.74,82.85,1.55,98.29
2018,6,19,0.21,26.31,31.01,22.43,16.91,78.96,1.68,98.39
2018,6,20,0.74,26.38,31.19,22.4,17.62,81.51,2.58,98.39
2018,6,21,2.06,25.37,27.89,23.75,18.15,88.09,2.45,98.42
2018,6,22,4.86,26.06,30.26,22.64,17.59,82.7,1.47,98.39
2018,6,23,18.0,25.6,28.19,23.79,18.02,86.28,1.47,98.33
2018,6,24,32.17,25.1,27.7,23.76,18.1,89.15,1.39,98.32
2018,6,25,22.12,24.09,25.67,22.79,17.28,90.36,1.53,98.42
2018,6,26,14.81,24.43,27.71,22.34,17.05,87.65,1.62,98.42
2018,6,27,1.14,25.11,29.24,21.51,16.82,83.37,1.79,98.37
2018,6,28,0.77,24.99,28.76,22.69,16.92,84.43,1.91,98.36
2018,6,29,0.49,24.85,28.33,21.94,16.54,83.17,1.74,98.32
2018,6,30,0.06,25.4,29.72,22.03,16.44,80.39,1.24,98.31
2018,7,1,0.0,25.4,29.85,21.92,16.64,81.34,1.64,98.33
2018,7,2,0.0,25.51,30.16,21.87,16.55,80.78,1.17,98.37
2018,7,3,0.0,24.75,29.18,21.44,16.17,82.38,2.02,98.39
2018,7,4,0.0,24.79,29.14,21.05,15.7,79.78,2.16,98.39
2018,7,5,0.24,24.58,29.08,21.13,15.32,79.19,3.14,98.41
2018,7,6,0.05,23.59,29.05,18.75,13.53,74.72,2.57,98.26
2018,7,7,0.0,23.82,29.35,18.16,13.61,74.09,1.8,98.22
2018,7,8,0.0,24.88,30.14,20.3,15.48,78.48,1.63,98.24
2018,7,9,0.02,25.29,30.18,21.29,16.61,81.8,1.91,98.22
2018,7,10,0.17,25.17,29.39,22.6,16.67,82.57,2.13,98.32
2018,7,11,0.0,24.82,29.35,21.75,16.08,81.43,2.67,98.32
2018,7,12,0.0,24.41,29.29,21.08,15.06,78.75,2.35,98.33
2018,7,13,0.0,24.04,29.0,20.24,14.87,79.9,2.73,98.31
2018,7,14,0.0,23.9,28.8,20.17,15.24,81.93,2.52,98.29
2018,7,15,0.0,24.06,29.03,20.6,15.16,80.88,3.83,98.3
2018,7,16,0.1,24.28,29.18,20.72,15.42,80.82,2.11,98.22
2018,7,17,0.05,24.45,29.34,20.97,15.28,79.41,1.71,98.2
2018,7,18,0.0,24.4,29.9,20.12,15.68,82.07,2.02,98.27
2018,7,19,0.01,25.03,30.08,21.17,16.18,81.41,1.64,98.28
2018,7,20,0.05,25.43,30.37,21.71,16.67,81.86,1.29,98.35
2018,7,21,1.02,25.24,29.57,22.07,17.15,84.53,1.82,98.4
2018,7,22,0.66,25.32,29.97,22.07,16.84,83.06,2.25,98.45
2018,7,23,0.51,25.58,30.46,22.01,16.8,81.64,2.14,98.3
2018,7,24,0.14,25.72,30.5,22.34,17.04,81.89,1.63,98.32
2018,7,25,1.08,25.36,30.05,22.36,17.05,83.63,1.42,98.37
2018,7,26,0.75,25.17,29.79,22.24,16.5,81.89,1.02,98.38
2018,7,27,0.01,24.63,30.25,20.23,14.5,75.74,1.67,98.36
2018,7,28,0.01,24.18,30.02,19.09,14.43,77.0,1.85,98.34
2018,7,29,0.04,24.05,29.53,19.6,14.74,79.06,1.79,98.32
2018,7,30,0.02,23.96,29.61,18.94,14.71,79.5,1.51,98.36
2018,7,31,0.03,24.65,30.46,19.81,15.19,79.06,1.68,98.39
2018,8,1,0.38,24.72,30.24,20.66,15.83,81.73,2.32,98.54
2018,8,2,0.19,24.37,29.72,20.92,14.65,77.66,4.05,98.58
2018,8,3,0.03,23.57,28.53,20.12,13.95,77.04,3.95,98.48
2018,8,4,0.0,23.26,28.67,19.08,13.27,74.74,3.42,98.45
2018,8,5,0.0,23.49,28.78,19.63,13.75,76.17,3.9,98.47
2018,8,6,0.0,23.5,29.03,18.69,13.55,75.26,3.03,98.36
2018,8,7,0.0,24.0,28.72,20.46,14.88,79.23,1.92,98.3
2018,8,8,0.0,25.01,29.67,21.6,15.53,78.03,1.29,98.29
2018,8,9,1.39,25.09,29.77,21.93,16.47,82.31,2.53,98.45
2018,8,10,4.41,24.91,30.0,21.38,16.0,81.3,3.33,98.49
2018,8,11,2.78,25.14,30.38,21.41,16.24,81.27,2.26,98.36
2018,8,12,2.17,25.4,30.24,21.86,16.69,81.68,1.4,98.33
2018,8,13,2.39,25.67,30.68,22.33,16.96,82.05,1.23,98.4
2018,8,14,0.59,25.65,30.51,22.28,16.85,81.57,1.99,98.39
2018,8,15,0.0,25.4,30.8,21.38,15.59,77.19,2.34,98.32
2018,8,16,0.0,24.74,30.05,20.86,15.4,79.1,2.58,98.24
2018,8,17,0.0,24.31,29.68,20.52,14.88,78.38,2.55,98.24
2018,8,18,0.0,24.0,30.0,19.49,14.46,77.79,2.05,98.25
2018,8,19,0.0,24.47,30.54,19.14,14.36,75.78,1.95,98.31
2018,8,20,0.01,25.23,30.92,20.51,15.28,77.09,1.62,98.33
2018,8,21,0.01,25.39,31.05,21.21,15.96,78.98,2.21,98.31
2018,8,22,0.01,25.51,31.14,21.43,15.98,78.48,2.46,98.3
2018,8,23,0.04,25.16,30.46,21.51,15.83,79.16,2.94,98.42
2018,8,24,0.04,25.62,30.83,21.81,15.87,77.31,1.74,98.35
2018,8,25,0.01,25.74,31.0,21.86,15.85,76.72,1.28,98.28
2018,8,26,0.01,25.42,30.37,21.47,15.87,78.06,1.63,98.31
2018,8,27,0.04,26.05,31.66,21.99,16.3,77.57,1.98,98.36
2018,8,28,0.09,25.83,31.15,22.34,16.54,79.67,2.37,98.43
2018,8,29,0.44,25.7,30.88,22.13,16.08,77.97,2.35,98.43
2018,8,30,1.91,25.63,30.96,22.0,16.05,78.24,1.97,98.37
2018,8,31,4.57,25.35,29.74,21.95,16.36,80.52,1.56,98.43
2018,9,1,3.12,25.7,30.0,22.21,16.74,80.69,1.19,98.49
2018,9,2,8.45,25.34,29.57,22.78,17.11,83.85,2.27,98.44
2018,9,3,5.47,24.95,30.35,21.84,16.08,81.28,4.06,98.45
2018,9,4,0.37,24.51,29.87,20.72,14.49,75.97,4.23,98.48
2018,9,5,0.22,24.86,30.05,20.6,15.45,78.65,3.14,98.42
2018,9,6,1.19,25.7,30.63,21.9,16.59,80.19,2.35,98.3
2018,9,7,6.66,25.73,30.31,22.57,16.78,80.79,2.04,98.36
2018,9,8,4.37,25.91,30.47,22.83,16.93,80.43,1.65,98.28
2018,9,9,0.04,26.17,31.55,22.04,16.31,77.4,1.5,98.44
2018,9,10,0.03,26.02,31.68,21.62,16.2,77.8,2.46,98.58
2018,9,11,0.25,25.97,31.07,22.37,16.52,78.94,1.89,98.57
2018,9,12,0.08,25.44,30.48,22.1,15.55,76.85,3.86,98.48
2018,9,13,0.0,25.22,31.3,20.84,14.99,75.59,2.67,98.34
2018,9,14,0.0,24.85,30.32,21.07,15.01,77.01,3.63,98.4
2018,9,15,0.0,24.92,30.27,21.22,15.23,77.44,1.91,98.36
2018,9,16,0.0,25.47,30.58,22.16,14.91,73.7,1.94,98.28
2018,9,17,0.0,25.67,31.67,20.47,15.14,74.79,2.56,98.29
2018,9,18,0.17,25.91,31.59,21.52,15.58,75.33,3.13,98.36
2018,9,19,2.07,25.69,30.03,22.51,16.31,78.82,2.47,98.36
2018,9,20,9.49,25.85,30.68,22.7,16.94,81.0,1.84,98.31
2018,9,21,7.82,25.99,30.83,22.39,16.79,79.99,1.87,98.42
