-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2015 through 12/01/2025 in LST
Location: latitude  -6.6007   longitude 106.7957 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 371.57 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
PS              MERRA-2 Surface Pressure (kPa) 
-END HEADER-
YEAR,MO,DY,PRECTOTCORR,T2M,T2M_MAX,T2M_MIN,QV2M,RH2M,WS10M,PS
2017,7,18,0.23,23.49,27.68,19.34,15.66,84.4,2.1,97.05
2017,7,19,4.36,24.14,28.37,20.71,16.5,85.59,1.78,96.97
2017,7,20,13.07,24.52,28.67,21.18,17.11,86.54,1.43,96.92
2017,7,21,5.72,24.73,28.95,21.98,17.21,86.13,1.56,97.0
2017,7,22,2.46,24.82,29.32,21.11,17.01,84.85,1.5,96.97
2017,7,23,6.64,24.97,29.09,21.63,16.87,83.42,1.15,96.94
2017,7,24,2.42,24.66,28.76,21.22,16.48,83.0,1.32,96.87
2017,7,25,0.12,23.62,28.83,18.91,15.12,81.25,2.45,96.8
2017,7,26,0.01,23.34,28.61,17.87,13.96,76.65,2.3,96.84
2017,7,27,7.56,24.28,29.22,19.72,16.24,83.72,1.9,96.9
2017,7,28,1.49,24.85,29.54,20.98,17.2,85.53,1.96,96.94
2017,7,29,6.09,25.09,29.19,22.69,18.26,89.02,1.82,96.94
2017,7,30,0.68,25.24,29.85,21.24,17.53,84.93,2.22,96.85
2017,7,31,0.84,25.44,30.01,21.84,17.35,83.36,1.4,96.94
2017,8,1,0.06,23.77,29.1,19.3,14.97,80.26,2.68,97.07
2017,8,2,0.02,23.56,29.09,18.15,14.91,80.77,2.22,97.01
2017,8,3,0.02,24.08,29.1,18.93,15.42,80.81,1.88,96.94
2017,8,4,0.01,23.92,29.03,19.55,15.32,80.83,1.98,96.84
2017,8,5,0.0,24.06,29.1,19.14,15.58,81.67,1.45,96.85
2017,8,6,0.0,24.34,29.34,19.87,15.73,81.12,1.57,96.89
2017,8,7,0.02,23.52,27.79,18.85,15.51,83.73,1.94,96.92
2017,8,8,0.83,24.55,29.78,19.31,16.24,82.64,1.62,97.01
2017,8,9,5.26,24.9,29.77,21.14,16.77,83.33,1.19,96.96
2017,8,10,3.58,24.66,28.85,20.75,16.58,83.21,1.63,96.91
2017,8,11,2.51,24.86,29.69,21.6,16.69,83.13,1.53,96.89
2017,8,12,2.03,24.75,29.4,21.46,16.96,85.03,1.69,96.92
2017,8,13,0.83,24.93,29.34,21.85,16.96,83.99,1.57,96.96
2017,8,14,1.32,24.83,28.54,22.54,16.76,83.19,1.06,97.02
2017,8,15,0.23,24.17,29.18,20.22,15.04,78.68,2.05,96.94
2017,8,16,0.01,23.0,28.23,17.66,13.79,77.24,2.05,96.84
2017,8,17,0.0,23.72,28.95,18.98,14.94,79.99,1.73,96.78
2017,8,18,0.08,23.85,28.64,19.99,15.77,83.56,2.09,96.87
2017,8,19,0.05,24.66,29.33,20.13,16.35,82.59,2.42,96.91
2017,8,20,0.0,24.64,29.09,20.87,16.7,84.13,1.83,96.82
2017,8,21,0.0,24.99,29.84,20.5,16.44,81.51,1.92,96.78
2017,8,22,0.0,24.32,29.72,19.6,15.61,81.05,1.92,96.85
2017,8,23,0.0,24.46,29.5,20.24,15.92,81.59,2.67,96.83
2017,8,24,0.03,24.63,29.82,19.94,15.76,80.11,2.45,96.87
2017,8,25,0.07,24.69,29.45,21.31,16.51,83.26,2.7,96.85
2017,8,26,0.02,23.86,28.98,19.9,15.58,82.66,3.1,96.78
2017,8,27,0.0,23.49,29.2,18.3,14.63,79.7,3.04,96.76
2017,8,28,0.09,23.6,29.09,19.05,14.98,81.02,3.21,96.81
2017,8,29,4.89,24.46,29.8,19.67,15.87,81.44,2.13,96.87
2017,8,30,1.73,25.12,29.84,21.95,17.03,83.52,1.82,96.9
2017,8,31,0.18,25.31,30.52,21.44,16.8,81.99,1.56,96.95
2017,9,1,0.07,24.72,30.1,20.63,15.53,78.8,1.04,96.96
2017,9,2,0.01,24.35,29.58,19.53,15.32,79.21,2.04,96.89
2017,9,3,0.0,24.45,30.04,19.07,15.02,77.62,2.38,96.91
2017,9,4,0.01,24.96,30.66,19.4,15.97,79.7,1.78,96.9
2017,9,5,3.49,25.32,30.03,21.83,17.13,82.94,1.77,96.87
2017,9,6,2.31,25.14,29.9,21.64,17.02,83.56,2.19,96.87
2017,9,7,0.17,24.48,29.09,20.89,16.07,82.36,2.84,96.88
2017,9,8,0.03,25.06,31.13,19.49,15.96,79.66,2.36,96.88
2017,9,9,0.26,25.75,31.01,21.39,17.15,81.49,1.41,96.79
2017,9,10,3.68,25.97,31.28,22.28,17.11,80.06,1.24,96.87
2017,9,11,0.12,25.28,30.86,20.86,15.89,77.96,1.93,96.88
2017,9,12,0.01,24.74,30.74,19.23,14.49,74.41,1.53,96.95
2017,9,13,0.0,24.33,29.72,18.94,14.24,74.38,1.79,96.92
2017,9,14,0.01,25.25,30.97,20.25,15.94,78.15,1.56,96.85
2017,9,15,0.02,25.82,31.6,20.99,16.63,79.29,1.88,96.82
2017,9,16,0.03,25.88,31.15,21.13,16.48,78.32,1.93,96.94
2017,9,17,0.02,26.03,31.73,21.23,16.64,78.63,2.59,97.06
2017,9,18,0.05,25.38,30.73,20.4,16.24,79.43,2.67,97.09
2017,9,19,1.37,25.48,31.24,21.08,15.23,75.26,1.5,97.01
2017,9,20,3.9,25.2,31.33,20.98,15.24,76.31,1.46,96.93
2017,9,21,2.79,24.99,30.4,21.15,15.47,77.37,1.47,96.85
2017,9,22,0.01,25.35,30.79,20.88,15.14,74.04,1.47,96.92
2017,9,23,0.14,25.35,30.66,19.98,15.72,76.82,1.85,96.96
2017,9,24,4.7,25.48,29.29,22.16,16.61,79.46,1.35,96.92
2017,9,25,8.2,25.31,29.37,22.55,17.31,83.53,1.68,96.79
2017,9,26,20.67,25.35,29.18,22.58,17.65,85.03,2.13,96.83
2017,9,27,16.86,24.26,26.91,22.39,17.3,88.45,1.8,96.92
2017,9,28,3.49,25.51,30.38,21.51,17.14,82.28,1.29,96.87
2017,9,29,11.05,25.71,30.29,22.47,17.92,84.56,1.9,96.88
2017,9,30,1.57,25.75,30.14,22.68,17.8,83.92,1.97,96.95
2017,10,1,10.63,24.91,28.32,23.0,18.1,88.97,1.69,96.87
2017,10,2,4.2,25.28,29.39,22.04,17.69,85.48,1.84,96.8
2017,10,3,23.38,25.06,28.2,23.15,17.93,87.44,1.32,96.81
2017,10,4,6.77,25.75,30.05,22.87,17.83,84.0,2.0,96.86
2017,10,5,3.85,25.63,29.87,22.78,17.84,84.68,2.24,96.83
2017,10,6,2.02,25.78,30.1,23.0,18.27,85.61,2.05,96.76
2017,10,7,9.95,25.98,30.39,22.93,17.76,82.58,1.31,96.71
2017,10,8,4.24,25.76,29.93,23.1,17.76,83.44,1.95,96.65
2017,10,9,8.46,25.94,30.2,22.66,17.74,82.43,1.66,96.6
2017,10,10,7.47,25.37,28.44,23.09,18.06,86.12,1.42,96.57
2017,10,11,8.53,25.45,28.84,22.67,17.8,84.71,1.36,96.65
2017,10,12,3.65,25.89,30.14,23.5,17.98,83.75,1.07,96.71
2017,10,13,2.65,26.16,30.46,23.17,18.1,83.26,1.66,96.72
2017,10,14,2.62,26.14,30.76,22.59,17.52,80.91,1.63,96.72
2017,10,15,0.13,26.38,31.59,22.25,17.2,78.55,1.42,96.74
2017,10,16,5.39,24.98,28.09,22.61,17.34,85.01,2.31,96.83
2017,10,17,7.67,24.88,28.29,22.08,17.16,84.84,1.77,96.83
2017,10,18,17.74,25.13,28.83,22.76,17.77,86.32,1.38,96.83
2017,10,19,9.1,24.96,28.07,22.89,17.93,87.95,1.59,96.9
2017,10,20,42.48,24.67,27.94,22.64,17.95,89.52,1.93,97.02
2017,10,21,12.09,26.0,30.53,22.37,17.88,83.22,1.2,97.02
2017,10,22,3.2,25.75,29.37,23.4,17.88,83.83,1.36,96.96
2017,10,23,16.66,25.32,29.3,22.3,17.44,84.12,1.13,96.99
2017,10,24,17.5,25.33,30.37,21.34,16.53,80.66,2.21,97.07
2017,10,25,17.57,25.31,29.95,21.8,17.8,86.0,2.17,97.03
2017,10,26,10.49,25.6,28.82,23.12,18.16,85.96,1.38,96.99
2017,10,27,7.99,25.39,29.32,23.03,18.24,87.3,1.74,96.82
2017,10,28,13.35,25.06,27.5,23.66,18.12,88.08,1.41,96.85
2017,10,29,9.22,25.31,28.44,23.04,17.58,84.48,1.37,96.88
2017,10,30,3.06,25.58,29.72,22.86,17.27,81.95,1.16,96.82
2017,10,31,2.02,25.98,30.8,22.65,16.79,78.8,1.36,96.75
2017,11,1,0.68,25.84,31.39,20.73,16.31,77.63,1.55,96.72
2017,11,2,0.22,26.23,30.67,22.8,17.6,80.56,1.21,96.64
2017,11,3,0.94,26.18,30.8,22.28,17.68,81.38,1.95,96.58
2017,11,4,5.84,26.2,30.5,23.01,18.1,82.88,1.32,96.56
2017,11,5,6.55,25.6,28.86,23.4,17.81,84.25,1.97,96.63
2017,11,6,15.76,25.66,29.69,22.63,17.98,84.76,2.0,96.63
2017,11,7,13.67,24.76,27.39,23.14,18.14,89.63,2.92,96.69
2017,11,8,9.72,25.68,29.82,22.1,17.26,81.47,1.6,96.67
2017,11,9,31.2,25.23,28.62,23.16,17.87,86.11,1.37,96.66
2017,11,10,9.24,25.42,28.92,22.77,17.67,84.46,1.3,96.74
2017,11,11,18.41,25.55,29.52,23.1,17.83,84.61,0.87,96.77
2017,11,12,5.59,25.44,29.26,22.62,17.9,85.59,1.64,96.72
2017,11,13,34.19,24.51,27.46,22.37,16.62,83.83,1.72,96.72
2017,11,14,12.45,25.17,28.95,22.44,17.65,85.5,1.07,96.73
2017,11,15,10.84,25.01,28.35,22.36,17.36,85.12,1.82,96.75
2017,11,16,26.58,25.19,29.35,21.57,17.62,85.55,1.86,96.73
2017,11,17,39.59,25.18,28.91,22.03,17.7,85.78,1.78,96.67
2017,11,18,26.06,24.76,28.25,21.83,17.49,86.74,1.79,96.68
2017,11,19,12.74,24.56,27.22,22.55,17.67,88.46,1.36,96.71
2017,11,20,7.37,24.11,27.84,21.58,16.45,85.26,2.98,96.76
2017,11,21,8.26,24.67,28.99,21.07,16.99,85.25,2.22,96.67
2017,11,22,5.78,24.35,26.93,21.9,17.39,87.96,2.13,96.56
2017,11,23,0.18,25.4,29.87,22.5,17.77,85.1,3.75,96.53
2017,11,24,0.07,25.2,29.97,21.19,17.5,85.04,3.61,96.61
2017,11,25,0.52,25.21,29.35,22.43,17.79,86.15,4.08,96.65
2017,11,26,8.71,24.64,27.46,22.48,17.98,89.6,4.3,96.64
2017,11,27,23.74,25.21,27.91,23.65,18.81,90.28,4.74,96.53
2017,11,28,8.17,24.41,27.15,22.24,17.68,89.13,4.08,96.59
2017,11,29,8.14,24.94,28.38,22.28,17.87,87.64,2.95,96.6
2017,11,30,20.93,24.43,27.18,22.13,17.97,90.33,4.74,96.49
2017,12,1,6.53,24.54,27.26,22.77,17.99,89.88,5.79,96.52
2017,12,2,0.7,24.85,29.02,22.04,17.53,86.55,4.64,96.58
2017,12,3,0.3,25.18,29.63,21.57,17.83,86.39,3.55,96.59
2017,12,4,2.97,24.8,28.37,22.01,17.99,88.83,3.15,96.62
2017,12,5,0.4,24.59,28.31,21.95,17.34,87.02,3.13,96.67
2017,12,6,0.49,25.41,30.7,21.06,16.99,82.33,2.81,96.69
2017,12,7,5.19,25.6,30.24,21.77,17.78,84.49,2.23,96.72
2017,12,8,28.81,24.12,26.13,22.47,18.02,92.43,2.53,96.86
2017,12,9,9.1,24.64,28.64,21.42,17.48,87.44,3.14,96.88
2017,12,10,2.37,24.53,27.63,22.51,17.65,88.87,3.01,96.95
2017,12,11,28.02,24.5,28.05,21.93,17.47,88.34,2.08,96.98
2017,12,12,19.17,24.42,28.05,21.74,17.27,87.77,2.59,96.97
2017,12,13,15.33,23.32,26.07,21.54,16.68,90.19,3.22,96.99
2017,12,14,0.53,24.11,28.15,20.86,16.8,87.0,1.85,96.9
2017,12,15,8.45,24.24,27.36,21.64,17.46,89.26,2.58,96.87
2017,12,16,7.17,23.77,26.7,21.81,17.15,90.19,2.52,96.95
2017,12,17,8.68,23.34,26.32,20.9,16.77,90.47,3.14,96.97
2017,12,18,8.84,23.41,25.97,21.32,16.83,90.4,2.39,96.97
2017,12,19,22.67,23.5,25.55,21.79,17.52,93.21,2.13,96.85
2017,12,20,9.3,24.14,26.88,22.1,17.77,91.13,2.53,96.85
2017,12,21,15.86,24.11,27.16,21.91,17.77,91.29,3.63,96.78
2017,12,22,3.14,24.02,27.12,21.64,17.42,90.09,2.94,96.71
2017,12,23,0.41,24.7,29.05,21.18,17.2,85.85,3.17,96.6
2017,12,24,0.06,24.57,29.31,21.22,17.03,85.65,3.3,96.56
2017,12,25,0.0,24.48,29.27,20.82,16.71,84.99,3.97,96.53
2017,12,26,0.07,24.46,29.14,20.37,17.2,86.71,3.2,96.61
2017,12,27,2.77,24.24,27.69,21.22,17.42,89.07,3.07,96.72
2017,12,28,0.61,24.59,29.2,20.83,16.74,84.39,2.4,96.7
2017,12,29,1.92,25.4,30.0,21.0,17.03,81.82,1.47,96.71
2017,12,30,8.54,25.09,28.43,22.62,17.64,85.88,1.86,96.73
2017,12,31,14.77,25.03,29.41,22.15,17.72,86.61,2.69,96.63
2018,1,1,2.3,25.0,29.76,21.19,17.01,83.79,2.24,96.54
2018,1,2,7.67,24.93,28.57,22.08,17.61,86.53,2.6,96.57
2018,1,3,3.86,25.22,29.1,22.09,17.67,85.53,1.88,96.59
2018,1,4,17.21,24.23,26.44,22.65,17.76,90.51,2.83,96.71
2018,1,5,12.17,24.36,28.22,21.71,17.27,87.64,3.52,96.74
2018,1,6,1.61,24.2,27.78,21.71,16.91,86.92,3.42,96.75
2018,1,7,1.24,24.21,28.07,21.65,16.76,86.26,3.06,96.79
2018,1,8,3.83,24.59,28.46,21.15,17.34,86.93,2.72,96.78
2018,1,9,2.96,24.43,27.34,22.07,17.34,87.68,1.8,96.88
2018,1,10,5.25,24.54,28.33,21.92,17.22,86.85,2.82,96.9
2018,1,11,5.27,23.88,27.59,21.62,16.49,86.6,4.28,96.89
2018,1,12,1.54,23.57,26.39,21.04,16.52,88.05,3.46,96.78
2018,1,13,6.99,23.69,26.99,21.49,16.44,87.14,4.19,96.73
2018,1,14,9.22,23.62,27.07,20.81,16.66,88.6,3.93,96.75
2018,1,15,7.93,23.73,27.51,21.26,16.77,88.55,3.95,96.68
2018,1,16,7.05,23.19,26.31,20.89,16.16,88.05,3.81,96.65
2018,1,17,1.27,23.91,27.96,20.38,16.83,87.88,3.35,96.6
2018,1,18,9.36,23.73,26.67,21.15,17.15,90.16,2.96,96.64
2018,1,19,6.91,23.65,27.06,21.26,16.99,89.88,4.23,96.67
2018,1,20,5.5,24.17,27.45,22.08,17.45,89.46,4.54,96.61
2018,1,21,6.39,24.05,26.8,22.14,17.67,90.85,4.04,96.52
2018,1,22,10.07,23.8,26.37,22.02,17.34,90.59,4.33,96.48
2018,1,23,6.71,24.17,26.91,21.99,17.77,90.83,3.29,96.48
2018,1,24,7.97,24.41,27.67,22.09,18.19,91.56,3.15,96.43
2018,1,25,9.74,24.04,26.5,21.67,17.68,90.85,4.37,96.46
2018,1,26,10.92,24.21,26.84,22.56,17.91,91.07,5.12,96.43
2018,1,27,4.21,24.39,27.82,21.82,17.59,88.89,4.81,96.5
2018,1,28,8.48,24.0,26.34,22.5,17.93,92.34,4.83,96.54
2018,1,29,6.24,23.96,26.87,21.88,17.83,92.29,3.91,96.67
2018,1,30,10.79,24.46,27.72,21.88,18.08,90.87,4.25,96.67
2018,1,31,3.86,24.49,27.14,22.28,18.42,92.32,3.15,96.68
2018,2,1,18.47,24.27,27.28,22.41,17.96,91.42,3.36,96.75
2018,2,2,7.86,24.42,27.58,22.25,17.74,89.74,3.21,96.8
2018,2,3,23.03,23.92,26.19,21.69,17.45,90.74,2.87,96.83
2018,2,4,39.51,24.21,27.17,22.41,17.83,91.08,3.08,96.83
2018,2,5,64.73,23.53,26.82,21.58,17.4,92.56,2.81,96.97
2018,2,6,16.64,23.61,26.93,20.74,16.91,89.74,2.45,96.99
2018,2,7,17.63,23.49,26.43,21.33,17.26,92.06,2.7,96.85
2018,2,8,12.28,23.43,26.58,21.2,17.26,92.33,2.83,96.82
2018,2,9,7.21,24.0,27.64,21.03,17.33,89.85,2.99,96.81
2018,2,10,3.0,24.25,28.0,21.13,17.31,88.6,2.7,96.85
2018,2,11,6.67,23.87,27.06,21.05,17.4,90.81,2.6,96.88
2018,2,12,13.59,23.4,25.37,21.61,17.02,91.49,2.86,97.04
2018,2,13,5.97,23.84,27.02,21.5,17.27,90.51,3.0,97.1
2018,2,14,10.28,23.86,26.88,21.51,17.3,90.6,2.58,97.07
2018,2,15,41.35,23.54,26.35,21.27,17.12,91.42,3.17,97.1
2018,2,16,1.47,23.55,27.57,19.72,16.55,88.44,3.42,96.93
2018,2,17,2.1,24.08,27.69,21.23,17.35,89.53,3.09,96.81
2018,2,18,4.49,23.89,26.86,20.93,17.16,89.51,2.62,96.79
2018,2,19,12.72,24.56,28.4,21.35,17.83,89.37,2.59,96.73
2018,2,20,10.77,24.62,28.31,21.99,17.76,88.69,2.68,96.73
2018,2,21,8.18,24.66,28.32,21.79,17.81,88.58,2.35,96.6
2018,2,22,14.58,24.76,28.81,21.78,17.33,86.14,1.97,96.63
2018,2,23,7.27,24.59,28.6,20.95,17.56,88.01,2.18,96.74
2018,2,24,6.77,24.3,27.43,21.91,17.6,89.76,2.08,96.89
2018,2,25,14.66,24.61,27.5,22.44,17.23,86.16,1.29,96.8
2018,2,26,27.7,24.36,27.23,22.4,17.59,89.16,1.39,96.78
2018,2,27,12.32,25.02,28.55,21.95,17.67,86.31,1.39,96.75
2018,2,28,12.86,24.45,26.87,22.47,17.73,89.28,1.24,96.73
2018,3,1,10.96,24.54,27.71,22.53,17.49,87.87,1.3,96.72
2018,3,2,3.03,24.82,28.0,21.89,17.95,88.32,1.75,96.68
2018,3,3,26.69,24.84,27.42,22.61,18.32,89.82,1.58,96.61
2018,3,4,9.97,25.34,28.51,23.4,18.59,88.78,1.34,96.68
2018,3,5,12.66,24.88,27.75,22.89,18.12,88.91,1.44,96.75
2018,3,6,9.36,24.77,28.0,22.03,17.65,87.34,1.85,96.76
2018,3,7,4.58,24.73,27.97,22.28,18.12,89.85,2.18,96.73
2018,3,8,7.34,24.57,27.69,22.14,17.84,89.26,1.77,96.72
2018,3,9,12.36,24.92,28.79,22.01,17.78,87.25,2.22,96.68
2018,3,10,10.6,24.66,27.76,21.87,17.88,88.94,1.93,96.73
2018,3,11,11.9,24.85,28.56,22.3,18.14,89.36,2.29,96.78
2018,3,12,38.42,24.55,27.81,22.34,18.19,91.05,2.73,96.77
2018,3,13,8.43,24.69,28.76,21.96,16.86,84.51,1.91,96.82
2018,3,14,4.83,24.59,29.01,20.55,17.18,86.15,2.08,96.87
2018,3,15,1.28,24.79,29.57,20.93,17.0,84.61,2.8,96.85
2018,3,16,7.27,25.09,29.25,21.09,17.42,85.06,1.39,96.81
2018,3,17,22.55,24.47,27.54,22.35,17.53,88.45,1.48,96.82
2018,3,18,7.79,24.96,29.01,21.22,16.61,82.07,1.75,96.86
2018,3,19,9.34,25.43,29.28,22.27,17.62,84.24,1.12,96.85
2018,3,20,20.49,25.23,29.16,22.25,18.06,87.21,1.48,96.75
2018,3,21,12.73,24.32,27.55,22.29,17.97,91.05,4.04,96.65
2018,3,22,13.25,24.05,26.91,21.34,16.87,87.09,2.92,96.65
2018,3,23,4.72,24.74,29.25,21.18,16.7,83.34,2.06,96.71
2018,3,24,12.58,24.73,29.43,21.34,17.22,86.05,2.76,96.88
2018,3,25,12.09,24.19,27.38,22.02,17.39,89.3,4.26,96.96
2018,3,26,2.43,24.18,28.34,21.44,17.1,88.06,2.89,96.94
2018,3,27,7.0,24.18,28.85,20.59,16.93,87.12,2.55,96.89
2018,3,28,5.69,25.02,29.71,21.45,17.11,84.33,2.08,96.88
2018,3,29,2.35,25.02,29.98,21.37,17.18,84.6,2.56,96.81
2018,3,30,1.12,25.08,30.31,20.54,17.16,84.24,2.47,96.73
2018,3,31,2.82,24.36,27.39,21.98,17.72,89.84,3.1,96.76
2018,4,1,3.82,24.67,28.81,21.39,17.73,88.45,3.22,96.71
2018,4,2,13.02,24.7,28.45,21.87,17.96,89.28,2.36,96.75
2018,4,3,21.54,25.01,28.31,22.28,17.65,86.26,1.55,96.86
2018,4,4,12.07,25.39,29.07,22.53,18.01,86.05,1.29,96.76
2018,4,5,11.23,25.91,29.64,23.29,18.53,85.77,1.4,96.63
2018,4,6,9.87,25.49,29.18,22.93,18.66,88.51,1.76,96.68
2018,4,7,10.55,25.39,29.55,22.23,17.95,86.06,2.35,96.78
2018,4,8,9.1,24.5,27.88,22.15,17.96,90.3,3.12,96.82
2018,4,9,9.79,24.55,27.97,22.03,17.52,88.09,2.13,96.91
2018,4,10,1.47,24.96,28.91,21.62,17.08,84.05,2.23,96.84
2018,4,11,0.3,24.34,26.89,22.0,17.82,90.1,1.97,96.75
2018,4,12,0.16,25.32,29.07,21.8,17.71,85.31,2.36,96.77
2018,4,13,1.12,26.05,30.64,22.01,18.56,85.46,1.9,96.72
2018,4,14,3.7,26.12,29.7,23.77,19.31,88.26,1.81,96.64
2018,4,15,4.79,25.7,29.12,23.47,18.89,88.51,1.69,96.67
2018,4,16,1.3,25.91,30.29,22.83,18.02,83.94,1.42,96.79
2018,4,17,4.25,25.37,28.77,23.08,18.55,88.5,1.68,96.85
2018,4,18,4.17,25.82,29.42,22.76,18.15,84.67,1.4,96.83
2018,4,19,13.92,25.52,28.54,23.79,18.43,87.03,1.44,96.7
2018,4,20,10.33,25.72,29.32,23.51,18.11,85.0,1.58,96.73
2018,4,21,8.09,25.37,28.68,23.26,18.14,86.61,1.89,96.77
2018,4,22,1.93,25.88,29.98,22.34,18.13,84.34,1.34,96.71
2018,4,23,16.91,24.39,25.85,22.76,18.56,93.42,2.26,96.73
2018,4,24,1.15,24.52,27.44,22.26,17.97,90.1,2.01,96.77
2018,4,25,20.5,24.98,28.0,22.76,17.9,87.57,1.26,96.78
2018,4,26,6.15,24.4,27.02,22.56,18.15,91.62,2.84,96.76
2018,4,27,3.8,24.84,28.55,22.08,18.21,89.81,3.3,96.91
2018,4,28,8.69,25.51,28.89,22.69,17.97,85.5,1.24,96.96
2018,4,29,1.03,25.39,29.67,21.7,17.5,83.89,1.97,96.89
2018,4,30,0.01,24.73,29.59,20.45,16.59,83.2,2.66,96.89
2018,5,1,0.06,24.7,29.62,19.8,16.15,81.3,2.24,96.96
2018,5,2,0.03,24.71,29.71,20.37,16.44,82.78,2.18,96.99
2018,5,3,1.34,25.0,29.59,20.9,16.95,83.5,1.73,96.95
2018,5,4,3.23,25.54,29.67,22.2,17.5,83.48,1.39,96.96
2018,5,5,0.46,25.63,29.76,22.6,17.75,84.23,1.89,97.01
2018,5,6,0.05,25.26,29.62,21.42,17.34,84.27,2.56,97.03
2018,5,7,2.74,24.93,29.63,21.14,17.1,84.61,2.67,96.96
2018,5,8,3.68,25.23,30.18,20.42,17.4,84.53,1.97,96.91
2018,5,9,0.74,25.24,29.74,21.79,16.84,82.15,2.22,96.92
2018,5,10,0.7,24.55,29.26,20.1,16.5,83.54,2.53,96.97
2018,5,11,3.0,24.69,29.3,20.57,16.95,84.9,2.41,96.88
2018,5,12,0.13,25.33,30.41,20.69,17.13,83.0,2.04,96.86
2018,5,13,0.04,25.4,29.66,21.91,17.06,82.11,1.81,96.82
2018,5,14,0.02,25.42,29.86,21.05,17.4,83.5,2.04,96.78
2018,5,15,0.45,25.38,29.56,21.76,17.95,86.19,2.21,96.74
2018,5,16,2.12,25.1,28.53,22.59,18.38,89.27,2.39,96.68
2018,5,17,3.3,24.55,27.0,22.97,18.56,92.58,2.09,96.66
2018,5,18,4.94,24.99,28.44,22.49,18.23,88.93,2.37,96.61
2018,5,19,6.83,24.84,27.92,22.49,17.88,88.08,1.42,96.63
2018,5,20,8.68,25.03,28.5,22.26,17.93,87.47,1.9,96.67
2018,5,21,3.65,25.0,28.6,22.25,18.07,88.27,2.27,96.7
2018,5,22,7.54,25.29,29.19,22.75,18.64,89.53,2.51,96.7
2018,5,23,13.5,24.75,27.35,22.96,18.49,91.42,2.47,96.77
2018,5,24,3.46,24.44,27.28,22.37,18.18,91.61,2.54,96.76
2018,5,25,5.52,25.07,29.31,21.52,17.83,86.82,1.98,96.7
2018,5,26,1.45,25.47,29.06,22.54,18.84,89.37,2.08,96.72
2018,5,27,1.23,25.12,27.45,23.15,18.21,88.17,1.59,96.81
2018,5,28,1.75,25.81,29.69,22.85,17.55,82.11,1.26,96.86
2018,5,29,0.04,25.39,29.93,21.37,17.27,83.08,1.57,96.82
2018,5,30,0.07,25.58,29.97,22.12,17.24,82.22,1.29,96.85
2018,5,31,1.04,25.51,30.19,21.9,17.07,81.76,1.29,96.87
2018,6,1,0.18,24.78,29.76,21.13,16.02,80.71,1.15,96.86
2018,6,2,0.04,24.7,28.72,21.6,17.25,86.18,1.93,96.84
2018,6,3,0.02,24.96,29.06,21.89,17.5,86.03,2.12,96.78
2018,6,4,0.04,25.18,29.39,21.49,17.46,84.99,1.8,96.77
2018,6,5,0.1,25.59,29.63,22.46,18.19,86.19,1.41,96.88
2018,6,6,0.1,25.77,29.62,23.15,18.41,86.18,1.45,96.91
2018,6,7,0.35,25.57,29.23,22.88,18.25,86.39,1.23,96.87
2018,6,8,2.3,25.44,29.11,22.6,17.62,84.3,1.29,96.88
2018,6,9,0.58,25.61,30.09,22.09,17.74,84.19,1.53,96.89
2018,6,10,0.03,25.89,29.93,23.31,17.79,83.29,0.87,97.03
2018,6,11,0.57,25.47,29.86,21.51,17.43,83.64,1.39,97.04
2018,6,12,2.09,25.7,28.98,23.62,18.16,85.34,1.15,96.96
2018,6,13,0.42,25.59,29.8,21.95,17.5,83.2,1.56,96.9
2018,6,14,0.05,25.43,29.93,21.48,16.89,81.21,1.52,96.9
2018,6,15,0.95,25.33,29.95,21.55,16.73,80.78,1.2,96.95
2018,6,16,0.06,25.17,29.6,21.83,16.99,82.92,1.74,96.88
2018,6,17,0.13,24.97,29.01,21.93,17.02,83.89,2.23,96.85
2018,6,18,0.05,24.78,29.53,20.91,17.0,84.98,2.27,96.86
2018,6,19,0.02,25.09,30.01,20.37,16.32,80.59,1.82,96.95
2018,6,20,0.37,24.89,29.49,20.98,17.0,84.17,2.83,96.97
2018,6,21,1.01,24.44,27.54,22.81,17.37,88.0,2.63,96.99
2018,6,22,2.95,24.97,29.27,21.3,16.98,83.87,1.75,96.96
2018,6,23,16.64,24.56,27.45,22.34,17.48,87.79,1.55,96.88
2018,6,24,14.47,24.29,27.44,22.41,17.33,88.5,1.81,96.87
2018,6,25,13.63,22.85,23.99,21.9,16.63,92.23,2.18,96.97
2018,6,26,12.3,23.23,26.62,21.55,16.43,89.39,1.53,96.98
2018,6,27,0.17,24.09,28.47,20.11,16.15,83.96,1.99,96.93
2018,6,28,0.09,23.68,27.85,20.62,16.06,85.76,2.06,96.94
