-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2015 through 12/01/2025 in LST
Location: latitude  -6.9031   longitude 107.6185 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 921.68 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
PS              MERRA-2 Surface Pressure (kPa) 
-END HEADER-
YEAR,MO,DY,PRECTOTCORR,T2M,T2M_MAX,T2M_MIN,QV2M,RH2M,WS10M,PS
2017,6,20,1.12,20.64,24.56,18.15,14.95,89.67,2.18,90.97
2017,6,21,2.4,21.09,25.38,17.84,15.12,88.47,1.57,91.01
2017,6,22,3.05,20.88,23.8,18.71,15.26,90.06,1.42,91.03
2017,6,23,1.74,21.24,25.17,18.12,15.55,89.81,1.74,90.94
2017,6,24,2.28,20.68,23.35,18.62,15.36,91.66,1.95,90.91
2017,6,25,3.27,20.66,24.97,17.55,14.97,89.71,2.27,90.91
2017,6,26,7.36,20.9,25.16,18.17,15.32,90.47,2.53,91.01
2017,6,27,4.29,21.35,24.89,18.8,15.66,89.89,1.39,91.07
2017,6,28,13.99,21.67,25.72,18.31,15.94,89.68,1.96,91.02
2017,6,29,9.93,21.73,26.11,18.69,15.79,88.7,1.23,90.97
2017,6,30,17.85,20.7,23.64,18.57,15.45,92.04,1.56,90.96
2017,7,1,1.39,21.45,25.53,17.83,15.79,89.99,1.88,90.93
2017,7,2,0.8,21.76,25.98,18.97,15.93,89.4,2.17,90.98
2017,7,3,3.69,21.69,25.99,18.45,15.99,89.99,1.76,91.03
2017,7,4,2.05,21.26,25.75,17.76,15.57,89.85,2.23,91.04
2017,7,5,5.61,20.6,24.73,17.48,14.98,90.07,2.46,91.13
2017,7,6,2.7,20.43,24.39,17.96,14.49,88.3,2.02,91.12
2017,7,7,0.96,20.48,25.07,17.4,14.52,88.26,2.46,91.05
2017,7,8,2.27,20.95,25.48,17.41,15.13,89.09,2.18,91.11
2017,7,9,3.94,21.0,25.27,18.02,15.34,90.02,2.04,91.11
2017,7,10,2.87,20.96,25.76,17.8,15.39,90.44,1.26,91.02
2017,7,11,3.39,20.85,24.6,18.92,15.43,91.21,1.96,91.06
2017,7,12,2.31,20.3,23.37,17.94,14.73,90.19,2.27,91.12
2017,7,13,0.28,20.6,25.0,17.28,14.81,89.07,2.33,91.1
2017,7,14,0.15,20.61,24.43,18.09,15.22,91.33,2.64,91.04
2017,7,15,0.35,20.57,24.61,17.63,15.12,90.93,2.98,91.08
2017,7,16,0.09,19.43,23.72,16.37,13.38,86.93,3.62,91.03
2017,7,17,0.07,19.16,24.06,15.52,12.85,84.96,2.56,90.99
2017,7,18,0.48,20.16,24.93,16.4,14.4,89.21,2.33,91.13
2017,7,19,4.24,20.95,25.83,17.7,14.87,87.95,1.36,91.06
2017,7,20,12.18,21.18,25.17,18.32,15.45,89.75,1.29,91.01
2017,7,21,3.64,20.89,25.0,18.62,15.15,89.72,1.52,91.1
2017,7,22,2.23,20.87,25.8,17.02,14.93,88.6,2.08,91.09
2017,7,23,9.27,20.77,25.69,16.94,14.71,87.87,1.92,91.06
2017,7,24,2.59,20.39,25.52,17.16,14.27,87.29,2.55,91.01
2017,7,25,0.22,18.83,23.71,15.54,13.11,88.21,4.26,90.96
2017,7,26,0.26,19.28,24.91,14.36,13.21,86.77,2.69,90.96
2017,7,27,11.35,20.76,25.44,17.12,14.97,89.17,2.29,91.02
2017,7,28,1.86,21.19,25.72,17.55,15.46,89.61,2.54,91.07
2017,7,29,6.39,21.44,25.41,19.02,16.01,91.26,2.98,91.06
2017,7,30,0.78,21.66,26.6,18.3,15.84,89.15,2.81,90.99
2017,7,31,0.9,21.15,26.25,17.72,15.1,88.08,2.7,91.08
2017,8,1,0.14,19.34,24.09,16.38,13.39,87.63,4.49,91.21
2017,8,2,0.22,19.82,24.85,15.76,13.85,87.78,3.85,91.12
2017,8,3,0.26,19.92,24.78,16.48,13.88,87.56,3.8,91.06
2017,8,4,0.07,19.93,25.0,15.99,13.84,87.11,2.62,90.95
2017,8,5,0.05,20.18,25.36,15.81,14.03,86.98,1.83,90.95
2017,8,6,0.02,20.4,26.03,15.98,14.0,85.9,1.91,91.0
2017,8,7,0.02,20.46,25.86,16.04,14.11,86.16,1.98,91.02
2017,8,8,1.0,21.1,26.64,16.23,14.72,86.1,1.71,91.12
2017,8,9,7.17,20.94,26.27,16.89,14.25,85.01,1.58,91.08
2017,8,10,4.35,20.82,26.08,16.7,14.51,86.55,1.89,91.02
2017,8,11,3.07,21.19,26.85,16.68,14.77,86.3,1.82,91.0
2017,8,12,1.86,21.12,26.26,16.8,14.63,86.09,1.81,91.02
2017,8,13,0.61,21.23,26.58,17.21,14.85,86.63,2.0,91.07
2017,8,14,1.24,21.01,25.93,17.4,14.66,86.7,1.75,91.13
2017,8,15,0.22,19.15,24.41,14.61,12.7,84.83,3.49,91.07
2017,8,16,0.17,19.0,24.13,14.23,12.78,85.45,2.23,90.95
2017,8,17,0.08,20.09,25.81,15.7,13.61,85.4,1.89,90.9
2017,8,18,0.08,20.16,25.18,16.34,14.16,87.94,2.21,90.97
2017,8,19,0.08,20.81,25.36,17.23,14.75,87.97,2.82,91.03
2017,8,20,0.05,21.25,26.37,17.99,15.23,88.31,2.53,90.94
2017,8,21,0.02,20.87,26.5,16.56,14.36,85.68,2.49,90.9
2017,8,22,0.03,20.43,25.72,16.28,14.06,85.98,2.29,90.97
2017,8,23,0.02,20.73,26.28,17.3,14.28,85.99,3.2,90.96
2017,8,24,0.16,21.0,26.4,16.93,14.52,85.75,2.76,90.98
2017,8,25,0.07,21.39,26.6,17.91,14.87,85.96,2.8,90.97
2017,8,26,0.03,20.42,26.0,16.43,13.76,84.45,3.02,90.89
2017,8,27,0.04,20.26,26.08,16.62,13.53,84.32,3.38,90.87
2017,8,28,0.11,20.43,25.96,16.23,13.62,84.01,3.15,90.93
2017,8,29,7.27,21.47,26.89,17.45,14.93,85.85,2.11,90.98
2017,8,30,1.14,21.88,27.74,17.48,15.16,85.29,1.48,91.01
2017,8,31,0.13,21.31,27.13,16.88,14.53,84.94,1.74,91.07
2017,9,1,0.11,20.31,26.49,15.92,12.9,81.09,1.7,91.07
2017,9,2,0.34,20.16,25.89,15.98,13.79,85.96,2.66,91.01
2017,9,3,0.14,20.59,26.75,16.03,13.78,84.2,2.84,91.03
2017,9,4,0.2,21.25,27.11,16.41,14.78,86.04,2.34,91.02
2017,9,5,3.92,21.81,26.98,17.73,15.44,86.84,2.05,90.98
2017,9,6,2.18,21.59,26.87,17.8,15.16,86.51,2.4,90.98
2017,9,7,0.17,21.08,26.89,16.66,13.99,83.28,2.46,90.98
2017,9,8,0.06,21.71,28.1,16.4,14.68,83.78,2.46,91.0
2017,9,9,0.11,22.14,28.37,16.81,15.27,84.23,1.85,90.92
2017,9,10,3.18,21.87,27.44,17.65,15.25,85.68,2.51,91.03
2017,9,11,0.2,21.17,27.16,17.12,14.07,83.19,3.3,91.04
2017,9,12,0.02,20.58,26.59,16.03,12.88,79.64,2.7,91.09
2017,9,13,0.02,21.11,27.87,15.38,13.42,80.41,2.22,91.03
2017,9,14,0.2,21.69,27.46,16.66,14.88,84.61,1.83,90.97
2017,9,15,0.04,21.83,28.35,17.33,14.26,81.51,2.49,90.97
2017,9,16,0.06,21.54,27.68,16.61,14.3,82.85,2.69,91.07
2017,9,17,0.12,21.59,27.27,17.67,14.66,84.43,3.31,91.2
2017,9,18,0.15,21.38,27.38,16.91,14.3,83.46,2.83,91.21
2017,9,19,1.37,20.44,27.71,13.78,12.0,76.55,1.65,91.13
2017,9,20,2.18,20.07,26.72,13.51,12.24,78.75,1.71,91.05
2017,9,21,3.09,21.03,27.32,15.79,13.08,78.88,1.23,90.95
2017,9,22,0.32,21.21,27.16,16.46,13.68,81.0,1.91,91.04
2017,9,23,0.4,21.7,27.15,17.4,14.66,83.49,2.43,91.08
2017,9,24,5.28,21.68,26.18,18.12,15.12,85.68,1.87,91.04
2017,9,25,8.72,21.96,26.84,18.65,15.56,86.54,1.92,90.9
2017,9,26,24.85,22.12,26.46,19.17,16.03,88.06,2.16,90.93
2017,9,27,23.5,21.31,24.2,19.41,16.02,91.97,2.14,91.01
2017,9,28,5.12,22.53,27.39,18.84,15.96,86.03,1.43,90.98
2017,9,29,16.07,22.66,27.57,19.63,16.64,88.45,1.82,90.97
2017,9,30,3.56,22.45,27.13,18.75,16.21,87.49,1.63,91.05
2017,10,1,12.43,22.3,26.75,19.15,16.1,87.64,1.63,91.01
2017,10,2,4.49,22.02,26.9,18.59,15.72,87.0,1.43,90.92
2017,10,3,36.45,21.92,26.83,18.42,15.63,87.07,1.85,90.95
2017,10,4,15.64,22.05,27.13,18.38,16.01,88.34,2.2,90.97
2017,10,5,8.74,22.3,26.55,18.9,16.33,88.72,2.18,90.94
2017,10,6,9.6,22.89,27.69,19.46,16.7,87.72,2.08,90.87
2017,10,7,40.75,22.66,27.53,19.62,16.6,88.25,1.23,90.8
2017,10,8,12.44,22.65,27.25,19.46,16.34,86.93,1.97,90.76
2017,10,9,26.12,22.63,27.26,18.85,16.25,86.59,1.5,90.73
2017,10,10,11.89,22.23,25.64,19.97,16.53,89.57,1.58,90.71
2017,10,11,13.47,22.54,26.64,19.83,16.56,88.34,1.37,90.78
2017,10,12,7.8,21.96,25.2,19.73,16.41,90.49,0.89,90.82
2017,10,13,9.76,22.82,27.27,19.34,16.59,87.34,1.7,90.88
2017,10,14,1.19,22.26,26.89,19.13,15.78,86.02,2.72,90.89
2017,10,15,0.98,22.17,27.47,18.36,15.47,85.22,2.04,90.9
2017,10,16,13.62,21.46,25.2,19.1,15.91,90.58,2.36,90.96
2017,10,17,11.98,21.68,25.41,18.92,15.73,88.57,2.04,90.97
2017,10,18,31.37,22.01,26.7,19.0,16.25,89.59,2.35,90.96
2017,10,19,10.77,21.83,25.13,19.97,16.19,90.17,2.23,91.05
2017,10,20,59.03,22.09,26.3,19.29,16.14,88.82,2.14,91.15
2017,10,21,32.04,22.49,27.48,18.81,15.95,86.21,1.36,91.15
2017,10,22,1.78,22.29,26.6,19.72,15.95,86.88,1.83,91.1
2017,10,23,10.36,21.96,26.88,18.39,15.55,86.69,1.57,91.11
2017,10,24,18.4,22.02,26.65,17.86,15.25,84.96,1.98,91.18
2017,10,25,28.03,22.46,27.03,19.02,16.17,87.12,1.77,91.14
2017,10,26,17.71,22.29,25.84,19.8,16.44,89.24,1.13,91.08
2017,10,27,13.49,22.38,26.66,19.61,16.59,89.46,1.37,90.93
2017,10,28,27.23,21.84,24.9,19.93,16.32,90.69,1.02,90.96
2017,10,29,17.62,22.01,25.53,19.6,15.81,87.35,1.38,91.0
2017,10,30,10.16,21.77,25.31,19.65,16.14,89.99,1.62,90.93
2017,10,31,3.69,21.59,26.33,18.23,13.82,79.72,1.8,90.93
2017,11,1,0.32,21.61,27.22,16.51,13.19,76.7,1.48,90.88
2017,11,2,0.1,22.81,28.01,19.09,15.25,80.79,0.69,90.79
2017,11,3,0.62,22.59,27.22,18.53,15.85,84.83,1.73,90.74
2017,11,4,6.5,22.48,26.82,18.74,16.15,86.67,1.77,90.73
2017,11,5,7.63,22.01,25.09,20.28,16.51,90.58,0.88,90.76
2017,11,6,30.73,22.48,26.2,19.91,16.75,89.58,2.03,90.78
2017,11,7,16.03,21.7,24.82,19.42,16.23,90.8,2.49,90.83
2017,11,8,11.01,22.52,26.75,18.9,16.17,86.5,1.38,90.79
2017,11,9,60.85,21.89,23.96,20.56,16.81,92.59,0.69,90.72
2017,11,10,14.12,22.45,26.48,19.45,16.19,86.98,1.22,90.86
2017,11,11,15.2,22.07,25.59,19.7,16.19,88.78,1.85,90.92
2017,11,12,3.32,22.03,26.37,18.78,15.94,87.78,1.7,90.86
2017,11,13,26.04,21.44,24.49,19.63,15.45,88.16,1.42,90.84
2017,11,14,15.95,21.74,24.94,18.98,16.13,90.03,1.33,90.87
2017,11,15,4.37,21.76,24.97,19.43,15.77,88.22,1.63,90.9
2017,11,16,44.56,22.07,25.99,19.42,16.39,89.76,1.51,90.83
2017,11,17,62.42,21.31,23.8,19.34,16.36,93.46,2.16,90.82
2017,11,18,11.09,21.58,25.48,18.54,15.78,89.08,1.44,90.8
2017,11,19,12.99,21.76,25.79,18.91,15.76,88.21,1.49,90.86
2017,11,20,1.46,20.76,23.47,18.43,15.38,91.1,2.67,90.88
2017,11,21,17.1,21.49,24.35,18.77,15.59,88.46,1.59,90.79
2017,11,22,4.56,21.42,23.76,19.17,16.59,93.78,2.7,90.67
2017,11,23,0.26,21.83,25.29,19.29,16.32,90.4,3.85,90.68
2017,11,24,1.32,21.71,25.58,17.77,15.97,89.15,3.34,90.75
2017,11,25,0.69,22.08,25.03,20.12,16.84,91.76,4.04,90.77
2017,11,26,8.51,21.37,23.91,19.33,16.46,93.51,4.72,90.75
2017,11,27,28.02,21.98,23.97,20.28,17.44,95.16,4.41,90.64
2017,11,28,7.89,21.55,24.38,19.44,16.2,91.14,4.57,90.73
2017,11,29,9.42,21.21,23.95,18.9,15.98,91.83,3.06,90.76
2017,11,30,17.82,20.79,23.27,18.49,15.79,92.82,5.71,90.65
2017,12,1,13.92,20.61,22.9,19.16,15.53,92.39,6.87,90.66
2017,12,2,1.72,21.02,24.87,18.34,15.57,90.56,4.54,90.74
2017,12,3,0.42,21.7,26.04,17.76,16.2,90.3,3.29,90.74
2017,12,4,1.84,21.64,25.27,18.39,16.17,90.68,2.65,90.77
2017,12,5,0.72,21.51,24.87,18.88,15.64,88.71,2.61,90.82
2017,12,6,1.13,22.31,26.88,18.35,15.61,84.71,1.91,90.83
2017,12,7,11.24,22.63,26.76,19.78,16.91,89.47,1.6,90.82
2017,12,8,39.53,21.62,24.67,19.25,16.42,92.23,2.51,90.97
2017,12,9,9.19,21.13,25.05,18.26,15.7,90.97,3.15,91.01
2017,12,10,3.97,21.49,24.53,19.43,15.93,90.44,3.3,91.09
2017,12,11,31.92,21.75,25.92,18.83,15.25,85.98,1.52,91.11
2017,12,12,11.73,21.42,25.47,18.49,15.21,87.37,1.96,91.09
2017,12,13,20.14,20.29,22.96,18.34,15.31,93.31,2.94,91.07
2017,12,14,0.89,20.97,25.1,17.52,15.1,88.64,1.38,91.01
2017,12,15,8.67,21.63,24.73,19.16,16.24,91.28,2.14,90.95
2017,12,16,16.07,21.1,24.31,18.73,15.86,92.06,2.35,91.02
2017,12,17,10.92,20.47,24.38,17.05,15.13,91.22,3.4,91.05
2017,12,18,8.22,20.36,23.17,18.35,15.21,92.42,3.11,91.06
2017,12,19,19.69,20.29,22.72,18.11,15.67,95.25,2.12,90.97
2017,12,20,12.71,20.88,24.54,17.95,15.88,93.25,2.98,90.98
2017,12,21,13.56,20.89,23.96,18.74,15.83,92.95,3.87,90.91
2017,12,22,4.46,20.81,23.98,18.21,15.6,92.01,3.33,90.84
2017,12,23,0.73,21.65,25.67,18.13,15.77,88.7,2.64,90.75
2017,12,24,0.41,21.63,25.93,18.36,15.66,88.19,2.54,90.7
2017,12,25,0.09,21.02,25.71,17.57,14.73,86.58,3.44,90.68
2017,12,26,0.6,21.4,26.13,17.13,15.34,87.66,2.83,90.74
2017,12,27,0.49,21.3,25.32,18.27,15.65,89.76,3.14,90.84
2017,12,28,0.41,21.43,26.17,17.24,14.75,84.79,1.91,90.82
2017,12,29,3.62,22.38,26.87,18.67,15.63,84.6,1.25,90.85
2017,12,30,8.53,22.08,25.62,19.54,16.46,90.07,1.83,90.86
2017,12,31,12.35,21.61,25.44,18.8,15.88,89.47,2.47,90.79
2018,1,1,1.49,21.6,26.51,17.36,14.66,83.58,1.86,90.69
2018,1,2,11.84,21.8,25.73,18.58,15.98,88.98,2.02,90.71
2018,1,3,2.99,21.83,24.53,19.95,16.43,91.04,1.45,90.74
2018,1,4,23.6,20.87,23.11,19.1,15.92,93.48,2.83,90.84
2018,1,5,39.78,21.4,25.26,18.33,15.75,89.87,2.95,90.87
2018,1,6,2.69,20.85,23.97,19.0,15.45,91.04,3.1,90.86
2018,1,7,1.88,20.46,24.08,17.83,14.74,89.2,3.17,90.93
2018,1,8,6.9,21.27,25.57,17.23,15.2,86.94,2.29,90.9
2018,1,9,4.08,21.36,24.64,18.73,15.76,90.33,2.28,90.99
2018,1,10,7.41,20.57,23.26,17.97,15.53,93.02,2.76,90.99
2018,1,11,2.88,20.17,23.47,18.16,14.64,90.17,4.84,90.99
2018,1,12,0.73,19.85,22.67,17.56,14.41,90.35,3.99,90.91
2018,1,13,6.48,19.99,22.98,17.99,14.61,90.8,5.4,90.83
2018,1,14,8.73,20.41,24.3,17.64,15.01,90.81,4.93,90.85
2018,1,15,9.14,20.25,23.64,18.37,14.86,90.92,4.57,90.79
2018,1,16,8.76,19.94,23.02,17.72,14.43,89.96,4.51,90.76
2018,1,17,0.47,20.67,24.85,17.37,15.11,89.94,3.75,90.72
2018,1,18,6.98,20.68,24.32,17.53,15.27,90.83,3.56,90.77
2018,1,19,6.53,20.3,22.96,17.97,15.18,92.22,4.48,90.78
2018,1,20,5.86,21.11,23.88,19.18,15.72,91.03,5.3,90.73
2018,1,21,6.7,21.11,23.81,18.93,15.86,91.61,4.33,90.65
2018,1,22,14.69,20.64,23.53,18.47,15.55,92.34,4.59,90.61
2018,1,23,8.87,21.12,24.21,18.84,16.09,92.86,3.56,90.61
2018,1,24,7.47,21.5,24.65,19.07,16.43,92.6,3.46,90.57
2018,1,25,9.01,20.87,23.72,18.73,15.65,91.63,5.27,90.6
2018,1,26,14.14,21.23,23.31,19.63,16.42,93.84,5.12,90.55
2018,1,27,5.49,21.13,24.71,18.75,15.77,91.02,5.31,90.63
2018,1,28,9.63,20.81,23.2,18.88,16.04,94.05,5.64,90.65
2018,1,29,8.6,21.06,23.59,18.48,16.2,93.7,4.08,90.78
2018,1,30,13.9,21.3,23.95,19.28,16.5,94.13,4.12,90.77
2018,1,31,4.4,21.05,23.54,18.79,16.44,95.17,2.85,90.81
2018,2,1,4.32,21.12,24.41,18.87,16.01,92.7,3.45,90.89
2018,2,2,5.25,21.13,24.58,18.54,15.76,91.35,3.74,90.93
2018,2,3,22.79,20.32,23.1,17.94,15.27,92.92,3.36,90.96
2018,2,4,41.29,21.33,25.26,18.31,16.18,92.48,3.16,90.94
2018,2,5,79.92,20.98,24.74,18.32,15.8,92.38,2.68,91.06
2018,2,6,24.76,20.71,24.26,17.37,15.23,90.69,2.74,91.07
2018,2,7,9.99,20.9,24.38,18.37,15.78,92.65,3.05,90.94
2018,2,8,3.87,20.65,24.7,17.96,15.57,92.68,3.51,90.92
2018,2,9,7.35,20.99,24.96,17.65,15.59,91.05,3.29,90.93
2018,2,10,1.49,20.93,24.89,17.77,15.31,90.01,2.96,90.97
2018,2,11,5.37,20.93,24.8,17.53,15.49,90.95,2.89,90.98
2018,2,12,11.94,20.58,23.88,18.22,15.33,92.05,3.13,91.12
2018,2,13,6.34,20.79,24.2,17.93,15.51,92.0,2.97,91.19
2018,2,14,7.79,20.73,24.07,18.45,15.07,89.97,2.87,91.18
2018,2,15,63.46,20.42,23.61,18.17,15.14,91.91,3.13,91.18
2018,2,16,3.02,20.27,24.63,16.56,14.46,88.65,3.79,91.03
2018,2,17,2.02,20.85,25.03,17.73,15.11,89.34,3.15,90.94
2018,2,18,4.02,20.91,25.28,16.94,15.44,90.62,2.45,90.9
2018,2,19,15.56,21.78,25.75,18.32,16.2,90.18,2.52,90.84
2018,2,20,13.19,21.68,24.9,19.32,16.26,91.12,2.32,90.86
2018,2,21,12.87,21.81,25.24,19.34,16.38,90.98,2.06,90.73
2018,2,22,18.65,21.91,25.12,19.43,16.33,90.24,1.73,90.76
2018,2,23,20.65,21.87,25.17,19.03,16.02,89.08,1.37,90.83
2018,2,24,27.93,21.25,23.77,19.35,16.43,94.36,1.61,90.93
2018,2,25,54.89,21.22,23.91,19.58,16.19,93.15,1.51,90.9
2018,2,26,22.17,21.39,24.58,18.91,16.07,91.56,1.63,90.87
2018,2,27,13.83,21.97,25.62,18.86,16.05,88.66,1.32,90.87
2018,2,28,11.3,21.73,25.05,19.28,16.05,89.84,1.06,90.85
2018,3,1,11.72,22.05,25.9,19.16,16.23,89.23,1.18,90.82
2018,3,2,14.91,21.99,24.65,19.97,17.16,93.84,1.21,90.77
2018,3,3,50.24,21.72,23.7,19.96,17.18,95.4,1.42,90.68
2018,3,4,17.57,21.84,24.37,19.66,17.21,94.94,1.87,90.78
2018,3,5,11.4,21.92,24.3,20.22,16.46,90.82,1.26,90.87
2018,3,6,9.84,21.53,23.78,19.74,16.66,93.86,1.83,90.84
2018,3,7,14.55,21.54,24.28,19.15,16.06,90.68,1.29,90.83
2018,3,8,13.11,21.57,24.12,19.62,16.24,91.52,1.59,90.83
2018,3,9,13.07,22.0,25.32,19.54,16.56,90.87,1.86,90.79
2018,3,10,13.78,22.05,25.21,19.11,16.43,89.88,1.85,90.85
2018,3,11,8.1,22.13,25.79,19.47,16.72,91.17,2.71,90.9
2018,3,12,37.95,22.04,26.03,19.39,16.28,89.55,2.06,90.89
2018,3,13,1.6,21.19,25.12,18.96,15.39,89.2,2.63,90.95
2018,3,14,3.8,21.39,26.03,17.15,15.25,87.3,1.88,91.0
2018,3,15,1.19,21.54,26.05,17.57,15.59,88.39,2.58,91.0
2018,3,16,8.02,21.99,26.33,18.4,15.96,88.07,1.07,90.95
2018,3,17,21.32,20.75,22.93,19.07,15.7,93.07,1.78,90.97
2018,3,18,8.25,22.13,26.44,18.48,14.73,81.28,1.35,90.98
2018,3,19,21.57,22.06,26.24,18.72,16.18,88.99,1.29,90.97
2018,3,20,15.07,22.31,26.29,19.57,16.42,88.86,1.53,90.89
2018,3,21,15.98,21.43,24.8,18.75,16.14,91.58,3.95,90.77
2018,3,22,18.85,20.69,23.83,18.44,15.0,89.28,3.66,90.78
2018,3,23,5.06,21.42,25.88,17.59,15.15,86.56,1.91,90.85
2018,3,24,9.82,21.43,25.88,18.47,15.53,88.86,3.19,91.03
2018,3,25,14.84,20.88,23.99,19.01,15.49,91.32,4.59,91.1
2018,3,26,5.94,21.61,26.26,18.01,15.61,88.4,1.72,91.03
2018,3,27,11.8,21.47,25.73,18.87,15.99,90.88,2.06,90.98
2018,3,28,2.03,21.59,25.82,18.43,15.36,87.2,2.3,91.02
2018,3,29,1.39,21.4,25.95,17.76,15.25,87.51,2.32,90.96
2018,3,30,3.65,22.06,26.9,17.8,15.81,87.15,1.73,90.85
2018,3,31,3.29,21.81,25.04,19.24,16.19,90.09,2.69,90.86
2018,4,1,5.63,21.69,25.47,18.58,16.03,89.84,2.94,90.84
2018,4,2,15.22,21.99,26.04,18.58,16.08,88.67,2.09,90.89
2018,4,3,22.38,21.92,25.7,18.68,15.87,87.92,1.09,90.99
2018,4,4,10.05,22.61,27.12,19.28,16.31,86.96,1.42,90.9
2018,4,5,10.11,22.21,26.17,19.05,16.39,89.07,1.87,90.79
2018,4,6,8.84,21.73,25.33,19.25,16.39,91.54,1.96,90.84
2018,4,7,12.64,22.33,26.67,19.22,16.17,87.6,1.78,90.9
2018,4,8,11.22,21.21,25.07,18.27,15.92,91.8,2.93,90.94
2018,4,9,13.74,21.44,25.64,17.97,15.54,88.9,1.56,91.03
2018,4,10,2.96,21.32,25.1,18.52,15.17,87.54,2.19,90.98
2018,4,11,0.41,21.45,24.05,19.33,16.66,94.23,2.43,90.85
2018,4,12,1.24,22.31,26.74,18.39,16.01,87.07,1.94,90.91
2018,4,13,2.51,22.46,26.49,19.15,16.78,89.75,2.05,90.88
2018,4,14,4.27,22.35,25.99,18.98,17.14,91.95,2.19,90.8
2018,4,15,9.66,22.51,25.36,20.19,17.62,93.47,1.83,90.79
2018,4,16,1.35,22.3,27.01,18.26,15.73,85.86,1.74,90.93
2018,4,17,5.99,22.43,26.35,19.39,16.48,88.63,1.64,90.99
2018,4,18,3.92,22.58,26.9,18.75,16.32,87.17,1.49,90.97
2018,4,19,12.98,22.27,25.83,20.02,17.0,91.77,2.08,90.84
2018,4,20,25.32,22.68,26.64,19.61,17.02,89.86,1.33,90.84
2018,4,21,13.59,22.66,26.67,19.56,16.82,89.04,1.67,90.9
2018,4,22,2.86,22.89,27.35,19.57,16.5,86.48,1.04,90.85
2018,4,23,23.57,21.54,23.18,20.0,16.82,94.66,2.18,90.85
2018,4,24,2.65,21.92,25.24,19.48,16.48,91.02,2.07,90.9
2018,4,25,20.12,21.69,24.48,19.82,16.57,92.66,1.58,90.9
2018,4,26,8.75,21.38,24.85,18.72,16.01,91.33,2.35,90.89
2018,4,27,6.37,21.63,25.69,17.94,16.3,91.69,2.65,91.03
2018,4,28,4.15,21.39,24.59,18.66,15.43,88.42,1.39,91.1
2018,4,29,0.71,21.37,25.97,18.2,15.47,88.92,2.76,91.05
2018,4,30,0.11,20.7,25.41,17.2,14.81,88.71,2.85,91.04
2018,5,1,0.11,20.81,25.76,16.9,14.63,87.46,2.23,91.09
2018,5,2,0.17,21.22,26.02,17.27,15.05,87.52,2.06,91.12
2018,5,3,1.37,21.62,26.0,17.95,15.53,87.95,1.6,91.08
2018,5,4,3.12,21.96,26.49,18.34,15.54,86.53,1.54,91.09
2018,5,5,0.52,21.65,26.39,18.54,15.43,87.52,2.37,91.14
2018,5,6,0.22,21.38,26.43,16.77,15.23,87.89,2.47,91.16
2018,5,7,2.45,21.46,26.42,17.89,15.11,86.79,2.52,91.09
2018,5,8,4.95,21.87,26.47,18.18,16.09,89.54,2.25,91.05
2018,5,9,0.43,21.15,25.84,18.07,14.95,87.48,3.09,91.07
2018,5,10,1.48,21.17,25.91,17.83,15.02,87.69,2.53,91.09
2018,5,11,3.69,21.44,26.44,17.85,15.39,88.25,2.14,91.01
2018,5,12,0.42,21.65,26.55,18.09,15.66,88.47,2.48,91.01
2018,5,13,0.07,21.49,26.33,18.12,15.3,87.55,2.33,90.97
2018,5,14,0.08,22.01,26.87,18.36,15.96,88.26,2.42,90.93
2018,5,15,0.39,22.19,26.72,18.66,16.28,88.9,2.12,90.88
2018,5,16,2.64,21.75,25.18,19.22,16.22,90.66,2.29,90.83
2018,5,17,3.17,21.64,24.49,19.66,16.73,93.61,2.04,90.79
2018,5,18,6.7,22.06,25.96,19.35,16.49,90.34,2.2,90.74
2018,5,19,7.42,22.17,26.26,19.37,16.48,89.7,1.27,90.73
2018,5,20,22.76,22.17,26.01,19.15,16.53,90.04,1.76,90.79
2018,5,21,19.09,22.08,25.64,19.51,16.46,90.08,1.54,90.83
2018,5,22,11.59,22.35,25.94,20.18,16.71,90.17,2.17,90.83
2018,5,23,14.25,21.77,24.48,19.91,16.61,92.49,2.55,90.9
2018,5,24,2.43,21.62,24.96,19.0,16.28,91.54,2.08,90.9
2018,5,25,4.05,22.11,26.42,18.8,16.41,89.81,2.25,90.84
2018,5,26,2.71,22.52,26.58,19.65,17.0,90.56,2.34,90.86
2018,5,27,1.69,21.67,24.38,19.88,16.61,92.87,2.13,90.93
2018,5,28,1.89,21.74,26.27,18.86,15.35,86.52,1.94,91.0
2018,5,29,0.1,22.12,26.98,18.54,15.72,86.47,1.63,90.95
2018,5,30,0.08,21.91,26.98,17.49,15.33,85.7,1.18,90.97
2018,5,31,0.18,21.85,26.52,18.16,15.54,87.07,1.15,91.01
